data_split,vnf_profile,vCPU_cores,VNF_memory_MB,Link_Capacity_limit_Mbps,offered_load_pps,offered_load_mbps,VNF_cpu_utilization_pct,VNF_memory_utilization_pct,vfw_forwarded_packets_per_sec,vfw_dropped_packets_per_sec,MQTT_package_latency_p99_ms,MQTT_package_loss_pct,MQTT_devices_connected
train,vfw,4,384,65,12760.4668,64.9797,8.7141,41.592,3454.603,8524.7989,0.062,0.4663,50.0
train,vfw,2,640,90,15554.6903,89.9505,20.6474,25.2081,6174.7455,10469.6297,0.0156,0.1333,50.0
train,vfw,1,640,30,8945.694,29.9686,25.4948,24.0383,1266.7391,9150.7266,0.0214,0.9331,50.0
train,vfw,4,640,40,10005.8445,40.0088,6.6722,27.4409,2020.0757,7659.7162,0.1778,0.7995,50.0
train,vfw,1,1024,65,12845.2529,64.9572,26.7788,23.7178,4750.8707,10599.0349,0.0485,0.4663,50.0
train,vfw,2,1024,70,13386.0364,69.9946,16.2239,25.9779,5088.8409,10490.404,0.0482,0.3997,50.0
train,vfw,3,1024,25,8510.9465,24.9928,7.8033,25.1089,798.3734,7640.0152,0.5916,0.9992,50.0
train,vfw,4,768,50,11135.0296,50.0204,7.6757,27.6129,3058.8117,8890.7578,0.1985,0.6667,50.0
train,vfw,3,1024,45,10668.6325,45.0046,9.0273,25.5231,2368.5023,9127.6295,0.2953,0.7327,50.0
train,vfw,3,1024,100,16634.423,100.0017,12.8964,26.7254,6284.27,10933.3017,0.014,0.0,50.0
train,vfw,1,896,85,15023.5252,84.9633,36.1642,24.3113,6496.0594,11177.8883,0.0246,0.1999,50.0
train,vfw,1,384,45,10606.1889,44.9588,35.0003,36.6263,1752.0355,8705.72,0.0357,0.733,49.0
train,vfw,1,768,35,9520.0738,34.9813,25.7511,24.0911,1839.5643,9502.5502,0.0399,0.8663,50.0
train,vfw,1,768,45,10618.4559,44.9874,27.9401,23.9329,2194.5357,9556.2396,0.036,0.733,50.0
train,vfw,4,1024,85,14992.8163,85.047,10.0588,27.9585,5563.3182,10326.9548,0.0982,0.2025,50.0
train,vfw,3,768,70,13376.4922,70.0148,10.6391,25.6106,4046.4235,9993.6126,0.047,0.3998,50.0
train,vfw,4,384,35,9459.2661,35.0024,7.6529,41.095,1841.5755,8211.6947,0.103,0.866,50.0
train,vfw,1,384,55,11683.6901,54.9411,38.6096,36.7684,2589.5804,9430.7632,0.0319,0.5998,49.0
train,vfw,2,512,80,14475.8855,79.9406,22.4945,25.0319,5785.2186,10724.009,0.0104,0.2667,50.0
train,vfw,1,768,40,10067.2005,39.9691,26.3218,23.8612,2247.5744,9215.8802,0.0379,0.7997,50.0
train,vfw,3,1024,35,9606.4235,34.9773,9.3886,25.4949,896.7729,6799.2796,0.7536,0.866,50.0
train,vfw,1,896,80,14480.4035,79.9554,35.4733,24.7701,6041.6414,11132.6136,0.0315,0.2665,50.0
test,vfw,3,256,99999,18984.5778,127.041,19.4444,52.1585,6626.0222,7371.3111,0.0015,0.0,50.0
train,vfw,4,640,35,9462.727,35.0008,5.9662,27.6517,1971.9414,7866.3533,0.1915,0.8661,50.0
train,vfw,4,768,25,8393.7597,24.996,5.9855,27.2888,387.3,7166.8611,0.2906,0.9992,50.0
train,vfw,2,1024,85,15001.1869,84.9984,16.5761,26.0282,6248.6619,11062.753,0.0275,0.1998,50.0
train,vfw,4,256,30,8946.5961,29.993,5.6602,54.097,1553.1199,9390.3094,0.0816,0.9326,50.0
train,vfw,1,896,50,11184.8182,49.9762,27.4,23.899,2625.7725,9334.7698,0.0485,0.6663,50.0
train,vfw,3,896,25,8493.0645,24.9945,6.9733,24.9683,824.6077,8850.8375,0.1764,0.9994,50.0
train,vfw,2,384,100,16635.3417,99.9674,25.1052,37.2867,7602.9202,11415.3778,0.0134,0.0,50.0
train,vfw,4,1024,75,13922.2247,75.0674,8.7668,28.0205,5076.2493,10359.3234,0.1542,0.3353,50.0
train,vfw,1,896,75,13932.086,74.9666,32.0988,24.5046,5396.7414,10685.8084,0.0314,0.3331,50.0
train,vfw,1,256,25,8455.9117,25.0079,33.0883,49.6433,865.8131,9172.6199,0.0703,0.9992,48.0
train,vfw,1,1024,70,13396.7187,69.9367,28.9425,24.0698,5100.0331,10705.8971,0.0436,0.3997,50.0
train,vfw,3,512,60,12310.1401,60.0108,9.8455,24.937,3925.244,9986.5425,0.0371,0.5333,50.0
train,vfw,1,640,80,14451.3756,80.0049,41.6907,24.2824,4908.6106,9807.919,0.0163,0.2666,50.0
train,vfw,3,1024,40,10153.8632,39.9898,8.6941,25.6317,1298.8852,7112.1666,0.7163,0.7994,50.0
train,vfw,2,768,45,10687.7244,44.9979,14.0679,25.4278,2832.8848,10019.5937,0.0402,0.733,50.0
train,vfw,4,256,80,14431.1206,79.9623,10.4634,56.0419,5838.4058,10501.7937,0.0334,0.2665,50.0
train,vfw,1,512,99999,18998.9556,126.9921,56.6191,23.1975,9970.2633,10691.6579,0.1042,0.0,50.0
train,vfw,3,768,60,12308.6046,60.0147,11.9092,25.6765,3896.4649,9906.2497,0.1879,0.5331,50.0
train,vfw,2,768,30,9061.3666,30.0009,12.8916,24.8082,531.7792,9128.4729,0.0474,0.933,50.0
train,vfw,3,640,100,16613.1378,100.009,13.1618,25.4671,6842.9697,11063.298,0.0142,0.0,50.0
train,vfw,4,896,40,10073.5071,40.0189,7.4481,27.5628,2159.8728,9026.688,0.2928,0.7999,49.0
train,vfw,4,1024,25,8469.5349,24.9965,5.6547,27.3346,719.896,9176.6592,0.4344,0.9992,49.0
train,vfw,3,768,100,16622.158,100.0151,11.2663,26.2169,6949.2842,11200.3006,0.0141,0.0,50.0
train,vfw,4,384,35,9456.1322,34.9867,5.0241,41.0672,1243.2979,7559.304,0.103,0.866,50.0
train,vfw,4,768,100,16627.5064,100.062,11.5844,28.8557,7759.8653,11415.3778,0.0141,0.0016,50.0
train,vfw,3,1024,35,9562.8035,34.9961,8.4264,25.2121,1531.2938,8905.1023,0.1981,0.866,50.0
train,vfw,2,896,90,15545.0195,89.9799,17.3576,25.802,6070.4471,10371.429,0.0222,0.1333,50.0
train,vfw,2,896,90,15551.2833,90.0001,17.3737,26.3662,6916.503,11306.0631,0.0222,0.1333,50.0
train,vfw,3,768,100,16635.0692,100.0175,13.5184,25.9368,6429.8757,10659.5589,0.1607,0.0,50.0
train,vfw,1,512,60,12232.2442,60.0166,37.9663,24.5522,4180.9753,10157.6517,0.0067,0.5333,50.0
train,vfw,3,256,70,13350.6063,69.9865,15.1045,51.6756,5230.1789,9533.4603,0.0084,0.4,50.0
train,vfw,2,640,65,12847.4752,64.969,18.3222,25.0821,4921.363,10625.324,0.0191,0.4666,50.0
train,vfw,3,256,75,13892.3994,74.9875,14.2536,51.5364,5312.644,9693.6012,0.0094,0.3333,50.0
train,vfw,4,384,99999,18975.6121,126.9049,13.9159,40.2958,8568.5207,9572.4792,0.0015,0.0,50.0
train,vfw,2,1024,30,9081.2723,30.0098,12.1496,25.757,1229.9666,9531.3486,0.0937,0.9326,50.0
train,vfw,3,384,90,15508.1384,89.958,14.3054,38.3855,5995.7448,9956.0681,0.0525,0.1333,50.0
train,vfw,1,512,30,8921.0731,29.9629,28.3701,24.2543,1490.7592,9275.8094,0.0009,0.9333,50.0
train,vfw,1,640,99999,18996.583,126.9734,52.4304,23.5495,9821.5238,10941.4618,0.0013,0.0,50.0
validation,vfw,4,256,100,16636.5111,100.0308,14.1667,65.1889,4870.2444,7319.7778,0.014,0.0,50.0
train,vfw,4,384,85,14963.2331,84.9787,10.8069,42.2006,5720.5438,10050.2165,0.0347,0.1998,50.0
train,vfw,4,640,40,10011.4277,40.007,5.9976,27.8811,1817.5698,7464.4861,0.1779,0.7995,50.0
train,vfw,3,384,55,11735.0793,54.9963,10.6449,38.2733,3486.5383,9408.4249,0.0063,0.6,50.0
train,vfw,3,640,35,9600.8454,34.9764,9.1508,24.366,871.1494,8317.868,0.1003,0.8665,50.0
train,vfw,2,640,60,12283.7856,59.9214,17.8776,24.852,3143.5923,9226.6306,0.0199,0.5332,50.0
train,vfw,3,896,85,15005.2407,85.019,12.0191,25.8431,4495.262,10115.01,0.0819,0.1999,50.0
train,vfw,1,384,80,14429.5431,79.9313,46.3067,36.9268,5689.2746,10618.9745,0.0221,0.2666,50.0
train,vfw,3,640,55,11770.3336,55.0019,10.3654,25.5275,3484.661,9787.6099,0.1123,0.5999,50.0
train,vfw,1,256,80,14420.0231,79.8149,48.056,48.8372,4924.8374,9724.4673,0.0337,0.2665,49.0
train,vfw,1,384,75,13875.6037,74.9241,44.5466,36.8055,4933.9383,10129.1515,0.0241,0.3332,50.0
train,vfw,1,384,60,12240.6524,59.9422,39.88,36.7846,3425.0854,9504.5192,0.0299,0.5331,49.0
train,vfw,4,384,65,12766.9046,64.982,9.3922,41.6659,4010.1196,8965.9697,0.1255,0.4663,50.0
train,vfw,1,512,25,8372.0473,24.9612,24.5536,24.045,1153.5658,9433.4075,0.0,1.0,50.0
train,vfw,2,640,35,9598.309,34.9809,13.0682,24.5887,935.1375,8671.6698,0.0234,0.8665,50.0
train,vfw,3,384,60,12283.8714,59.9807,13.7604,38.2575,3972.9178,9149.8722,0.0065,0.5333,50.0
train,vfw,3,1024,70,13400.9904,70.0078,10.8516,26.177,4089.555,9454.9552,0.3687,0.3997,50.0
train,vfw,1,896,25,8442.6336,24.9831,19.4681,23.5413,385.1,8418.0812,0.0657,0.9994,50.0
train,vfw,2,640,75,13936.2169,74.958,18.9876,25.2684,4891.6962,10115.8992,0.0177,0.3333,50.0
train,vfw,2,384,40,10082.5014,40.0035,14.4516,38.1124,2320.208,9638.5797,0.0396,0.7996,50.0
test,vfw,3,256,100,16624.4,100.0078,13.4074,50.9444,4818.0444,7522.4667,0.0142,0.0033,50.0
train,vfw,4,640,99999,18957.0993,126.8863,12.54,27.205,10216.9778,11415.3778,0.0016,0.0,50.0
train,vfw,2,896,80,14464.258,79.9788,17.7423,25.7239,5525.5093,10293.7973,0.0302,0.2665,50.0
train,vfw,1,896,85,15031.6225,84.9604,35.3033,24.4208,6358.479,11167.0845,0.0246,0.1999,50.0
train,vfw,4,896,99999,18978.8882,126.9222,12.2254,27.7961,8954.8199,9805.5203,0.0606,0.0,50.0
train,vfw,4,896,75,13886.8028,75.0509,9.2676,27.9982,5279.806,10733.6374,0.1138,0.3347,50.0
train,vfw,2,512,70,13386.9175,69.9537,18.814,24.7682,4680.9862,10263.6264,0.0082,0.4,50.0
train,vfw,3,640,50,11232.3494,49.9959,9.3381,25.1809,2709.4308,9027.6974,0.1727,0.6665,50.0
train,vfw,4,1024,50,11190.1563,50.0146,8.4756,27.6837,3296.7477,9728.8752,0.2942,0.6672,49.0
train,vfw,1,1024,100,16680.8667,99.8951,35.7333,24.3378,7534.4,11338.3111,0.0143,0.0,50.0
train,vfw,2,768,35,9602.3262,34.9863,12.8141,24.9657,1257.096,8984.8512,0.045,0.8663,50.0
train,vfw,1,768,50,11162.98,49.9712,29.6483,23.8017,2709.2219,9419.9695,0.034,0.6664,50.0
train,vfw,2,896,30,9075.2538,30.0037,12.6335,25.141,1169.3777,9258.1177,0.0968,0.9328,50.0
train,vfw,3,640,95,16072.8591,95.0034,12.9277,25.7217,6903.8827,11035.7161,0.0249,0.0667,50.0
train,vfw,2,384,35,9533.6266,35.0014,13.8326,38.258,1543.8296,9376.9959,0.0417,0.8663,50.0
train,vfw,4,768,75,13880.5187,75.0267,10.156,28.1518,5493.2529,10337.3296,0.1063,0.3342,50.0
train,vfw,2,640,55,11764.1336,54.9846,16.3586,24.7435,2953.6893,9867.5452,0.0206,0.5999,50.0
train,vfw,2,768,75,13916.6644,74.9415,17.6232,25.4055,4930.7827,9925.9582,0.026,0.3332,50.0
train,vfw,4,768,40,10038.5036,40.013,7.3614,27.5218,2297.1939,8575.0038,0.2353,0.7997,50.0
train,vfw,1,768,25,8423.9807,24.98,20.1962,23.8563,623.0159,8705.0357,0.0872,0.9996,50.0
train,vfw,4,640,99999,18942.1947,126.8291,13.1862,27.5184,8928.1989,9969.2665,0.0016,0.0,50.0
train,vfw,2,896,99999,18973.9609,126.9839,29.9837,25.9533,9145.443,11415.3778,0.0016,0.0,50.0
train,vfw,2,256,60,12238.4648,60.0043,20.8084,51.6313,3735.3577,10152.8273,0.0556,0.5329,50.0
train,vfw,1,384,80,14431.0619,79.9302,45.8985,37.0547,6147.1677,11127.1878,0.0221,0.2666,50.0
train,vfw,1,768,25,8417.453,24.9665,21.664,23.7392,1013.2127,9073.5794,0.0438,0.9996,50.0
train,vfw,1,1024,50,11206.0285,49.969,25.3847,23.8806,3484.9547,10302.5045,0.0631,0.6661,50.0
train,vfw,4,768,65,12782.4024,65.0175,8.3856,27.9246,3655.1716,8806.5929,0.1432,0.4672,50.0
train,vfw,3,640,40,10150.3658,40.0034,7.635,25.0612,1973.8586,9182.6371,0.1014,0.7998,50.0
train,vfw,4,1024,40,10106.3634,40.0247,5.0160,27.6765,2003.8749,9431.6633,0.3504,0.8,49.0
train,vfw,1,256,70,13335.2902,69.8516,45.3547,49.0235,4422.006,10099.522,0.0435,0.3997,49.0
train,vfw,1,768,45,10619.0834,44.9869,28.0586,24.0028,2264.3967,9605.6002,0.036,0.733,50.0
train,vfw,2,256,70,13335.2828,70.005,20.5674,50.7478,4736.6858,10205.0133,0.0452,0.3996,50.0
train,vfw,3,384,80,14445.725,80.0032,10.4879,38.5274,5283.784,9815.1442,0.0104,0.2667,50.0
train,vfw,1,512,90,15548.6257,90.0723,49.6515,25.6275,7001.5223,11415.3778,0.0124,0.1333,50.0
train,vfw,2,384,80,14455.8492,79.9707,21.4413,37.623,5136.8598,9993.1001,0.0226,0.2665,50.0
train,vfw,4,896,70,13349.7386,70.0477,8.9108,27.7593,5012.3478,10327.5806,0.1535,0.4012,50.0
train,vfw,2,512,95,16104.0096,94.9313,22.5624,25.0827,7171.477,10956.2871,0.0132,0.0667,50.0
train,vfw,3,768,25,8527.5737,25.0002,7.8929,24.944,837.3788,8408.0386,0.297,0.9996,50.0
train,vfw,2,256,65,12787.3732,64.9917,19.5522,51.0826,3549.3433,9283.2356,0.0504,0.4662,50.0
train,vfw,1,1024,55,11752.5995,54.9465,25.5731,23.9071,3890.0475,10390.7054,0.0583,0.5995,50.0
train,vfw,4,512,90,15502.3995,90.005,11.5651,28.7189,6588.8842,10669.6596,0.0318,0.1332,50.0
train,vfw,2,384,80,14457.1817,79.9781,22.5778,37.7243,6056.7302,11030.6511,0.0226,0.2665,50.0
train,vfw,1,640,40,10045.0462,39.9823,28.6534,24.0616,1847.4689,9400.6493,0.0204,0.7998,50.0
train,vfw,4,1024,100,16636.1325,100.0776,12.437,27.7275,7115.4249,10850.534,0.0141,0.0033,50.0
train,vfw,1,256,50,11158.572,49.9289,40.061,49.2537,3037.8246,10097.2422,0.0716,0.6661,49.0
train,vfw,1,384,75,13884.3547,74.9388,44.7219,36.8732,5339.0863,10403.1889,0.0241,0.3332,50.0
train,vfw,3,640,90,15523.9041,90.0047,11.4845,25.3336,6521.8503,10841.9383,0.0338,0.1333,50.0
train,vfw,1,768,65,12795.2879,64.9368,33.4367,24.1992,3576.9487,9342.5381,0.0281,0.4665,50.0
train,vfw,3,896,99999,18983.2216,126.972,16.0304,26.558,9369.7663,10505.0054,0.0014,0.0,50.0
train,vfw,1,512,35,9467.466,34.9848,28.1714,23.7664,1918.4761,9463.8185,0.0019,0.8667,50.0
train,vfw,1,768,25,8416.5389,24.9778,21.7291,23.6796,370.4,8841.8846,0.0438,0.9996,50.0
train,vfw,1,384,65,12789.4729,64.9408,41.3671,36.8759,4745.0419,10637.5219,0.028,0.4665,50.0
train,vfw,2,896,25,8528.7661,24.994,10.4056,25.3078,455.7324,8901.7865,0.0746,0.9994,50.0
train,vfw,1,768,90,15557.3477,89.9907,40.9211,24.68,6669.753,11291.7725,0.0176,0.1333,50.0
train,vfw,2,896,65,12848.1054,64.9878,17.2465,25.7453,4464.6575,10438.8782,0.0423,0.4664,50.0
train,vfw,4,256,40,10036.0864,39.9674,5.8712,54.3973,1511.8972,8662.6819,0.072,0.7994,50.0
train,vfw,4,768,50,11139.4212,50.01,7.5568,27.6714,2457.6734,8257.1531,0.1984,0.6667,50.0
train,vfw,3,768,95,16079.7078,95.0071,11.7923,26.0614,6477.9084,10903.1724,0.0218,0.0666,50.0
train,vfw,3,896,99999,18969.9629,126.9915,20.2172,26.564,10031.6357,11127.4068,0.0014,0.0,50.0
train,vfw,4,768,85,14976.8081,85.0301,10.775,28.4675,6559.3689,10523.5607,0.0693,0.2012,50.0
train,vfw,2,768,99999,18971.0664,126.9929,28.8604,25.5283,8587.7508,10840.2588,0.0015,0.0,50.0
train,vfw,3,512,40,10148.6523,39.9781,9.2462,24.3015,1376.2397,8666.392,0.0028,0.8,50.0
train,vfw,3,896,60,12299.4944,60.0017,9.0299,25.9259,3606.608,9472.9071,0.1972,0.533,50.0
train,vfw,1,896,70,13378.3799,69.9542,31.7818,24.2593,5097.0866,10376.8173,0.0348,0.3998,50.0
train,vfw,3,640,60,12310.9226,60.0033,9.5925,25.0422,3049.7925,9118.9018,0.1046,0.5332,50.0
train,vfw,1,512,40,10016.5561,39.978,30.4095,24.0946,1977.7653,9461.1429,0.0027,0.8,50.0
train,vfw,4,768,85,14979.4268,85.0416,12.0136,28.5584,6398.9498,10840.825,0.0694,0.2012,50.0
train,vfw,1,1024,100,16675.475,99.8752,35.5484,24.5006,7812.5138,11186.7424,0.0142,0.0,50.0
train,vfw,3,384,65,12822.0312,64.9816,12.1218,37.9358,3770.0746,8923.4579,0.0076,0.4667,50.0
train,vfw,3,384,45,10671.6783,45.0006,10.2679,38.2816,2127.3269,8142.8159,0.0038,0.7333,50.0
train,vfw,2,640,55,11765.9182,54.9666,15.7711,24.8872,3356.5094,9495.8282,0.0206,0.5999,50.0
train,vfw,1,384,75,13882.4347,74.9418,45.0283,36.8269,4835.525,10021.1913,0.0241,0.3332,50.0
train,vfw,4,640,30,8904.8853,29.9867,7.4768,27.3137,724.814,6670.4054,0.2051,0.9326,50.0
train,vfw,4,256,90,15527.1566,89.9502,11.2024,56.0299,6375.8031,10406.6448,0.0238,0.1332,50.0
train,vfw,2,256,99999,18968.3204,126.9611,30.23,51.1751,6905.2316,7887.0639,0.0015,0.0,50.0
train,vfw,1,1024,75,13942.8226,74.9264,29.7595,24.0703,5117.8103,10373.7662,0.0387,0.3331,50.0
train,vfw,2,384,70,13365.3739,69.9709,19.5901,37.8732,4864.5288,10400.7921,0.0269,0.3998,50.0
train,vfw,4,512,35,9424.5193,35.0014,6.9023,27.6092,1026.5053,6174.2062,0.1292,0.866,50.0
train,vfw,4,896,70,13355.3288,70.0448,8.9033,27.9632,4975.7527,10325.5128,0.1535,0.4012,50.0
test,vfw,1,256,25,8490.8444,25.003,27.6444,51.7393,623.3556,8904.1556,0.0,1.0,50.0
train,vfw,4,640,30,8906.8779,30.0014,5.7092,27.4774,698.0255,6933.6057,0.2051,0.9326,50.0
train,vfw,1,896,70,13381.9951,69.9677,31.3881,24.3254,5093.7511,10704.9833,0.0349,0.3998,50.0
train,vfw,1,640,55,11697.0477,54.9951,33.0734,24.2136,2860.5884,9237.2458,0.0189,0.5999,50.0
train,vfw,2,768,25,8521.9956,24.9866,11.5151,24.9635,1034.2345,9463.913,0.0497,0.9996,50.0
train,vfw,3,896,25,8507.0207,24.9996,7.143,25.0176,662.2596,8283.6129,0.2999,0.9994,50.0
train,vfw,3,512,50,11235.4873,49.9946,9.239,25.0404,2991.243,9371.6401,0.0795,0.6667,50.0
train,vfw,3,896,60,12310.5116,60.0291,10.8998,25.4636,3412.8361,9663.4905,0.2623,0.533,50.0
train,vfw,1,1024,85,15037.9111,84.9185,32.2585,24.1652,5981.0887,10899.944,0.029,0.1998,50.0
train,vfw,1,256,90,15509.1979,89.7712,49.9919,48.6076,5463.0528,9620.0988,0.024,0.1332,50.0
train,vfw,1,1024,60,12300.1664,59.95,27.11,23.9796,3704.4588,9844.3279,0.0534,0.5329,50.0
train,vfw,2,1024,50,11232.1975,50.0041,14.7107,25.64,2588.9496,9491.9663,0.071,0.6661,50.0
train,vfw,4,1024,90,15552.7507,90.0786,10.3906,28.0028,6563.8315,10946.7672,0.0701,0.1361,50.0
train,vfw,1,256,75,13877.6611,74.8252,46.8922,48.9757,5246.489,10435.4236,0.0386,0.3331,49.0
train,vfw,1,768,25,8420.2061,24.9776,21.4757,23.8788,923.5886,8997.428,0.0438,0.9996,50.0
train,vfw,4,512,30,8872.9434,30.0003,5.4426,27.9077,1173.6458,6492.7992,0.138,0.9326,50.0
train,vfw,4,256,99999,18987.7606,126.9436,13.5275,52.7496,6285.1833,6994.291,0.0014,0.0,50.0
train,vfw,2,896,80,14465.2689,79.9795,18.043,25.7832,5074.7075,10003.6503,0.0302,0.2665,50.0
train,vfw,2,256,30,8927.0072,29.988,14.376,52.4601,815.6631,8971.5519,0.0019,0.9325,50.0
train,vfw,2,1024,99999,18973.1988,126.9685,29.4433,26.1004,8460.8447,11021.1316,0.0491,0.0,50.0
train,vfw,2,1024,25,8541.3857,24.9979,12.4905,25.4921,981.0035,9597.6036,0.0994,0.9992,50.0
train,vfw,2,768,100,16633.253,99.9548,20.1387,25.456,6480.0527,10097.6785,0.0141,0.0,50.0
train,vfw,1,896,95,16123.2472,94.9388,38.6529,24.4239,7195.8971,11035.6939,0.0177,0.0666,50.0
train,vfw,4,896,30,8978.915,29.9973,5.9707,27.4459,1254.1461,8626.3977,0.3393,0.9328,49.0
train,vfw,4,512,75,13849.1872,75.0211,9.6778,28.5394,5394.639,9760.3245,0.0584,0.3331,50.0
train,vfw,2,1024,30,9083.9814,29.9919,11.6853,25.3137,376.8,8254.3544,0.0937,0.9326,50.0
train,vfw,2,896,35,9603.4753,34.9936,12.9552,25.2454,1614.5364,9552.4289,0.0749,0.8661,50.0
train,vfw,3,896,85,15004.4595,85.0142,10.7872,25.9404,4794.4247,10337.5171,0.0413,0.1999,50.0
train,vfw,3,896,100,16627.5295,100.0144,13.7375,26.415,6707.3309,11332.5084,0.014,0.0,50.0
train,vfw,4,896,35,9524.7524,35.0007,6.4356,27.551,1773.3676,8770.5319,0.3161,0.8663,49.0
train,vfw,2,256,100,16638.9196,100.0021,26.7093,49.5238,7311.7405,10980.6973,0.0141,0.0,50.0
train,vfw,1,256,90,15501.7747,89.7788,50.2062,48.7036,5623.8843,10325.84,0.024,0.1332,50.0
train,vfw,1,896,45,10638.7355,44.9673,24.9186,23.8255,1767.9145,8627.253,0.0838,0.7329,50.0
train,vfw,2,640,45,10685.2499,44.9878,13.9802,24.9476,2785.94,9923.3738,0.022,0.7332,50.0
train,vfw,1,512,65,12794.4832,65.0249,39.8547,24.6738,4279.6418,9778.3093,0.1321,0.4667,50.0
train,vfw,4,640,25,8345.7199,24.9673,5.4608,27.3928,373.1,6241.2704,0.2188,0.9992,50.0
train,vfw,4,640,35,9456.941,34.9907,6.3703,27.6215,1485.305,7070.9954,0.1915,0.8661,50.0
train,vfw,3,512,60,12300.0952,60.0106,10.0463,24.9012,3195.479,9960.3771,0.0066,0.5333,50.0
train,vfw,1,768,30,8970.9676,29.9807,22.4155,23.8537,1253.5202,9188.8248,0.0418,0.933,50.0
train,vfw,3,768,30,9046.0566,29.9882,10.6841,24.872,1131.73,8932.9068,0.0997,0.933,50.0
train,vfw,1,640,65,12810.6728,65.0049,37.1711,24.5314,4423.3045,9943.8381,0.142,0.4666,50.0
train,vfw,2,384,85,14990.2839,84.9518,22.4104,37.5256,5217.5296,10246.9863,0.0205,0.1999,50.0
train,vfw,4,896,100,16632.4083,100.0734,11.6943,28.3152,7451.4786,11252.4226,0.0141,0.0025,50.0
train,vfw,4,1024,30,9013.0794,30.0073,6.4413,27.3209,620.2744,8649.2293,0.4064,0.9328,49.0
train,vfw,2,640,60,12308.8769,59.9693,17.1147,25.0937,3850.3067,9928.0234,0.0535,0.5332,50.0
train,vfw,4,1024,85,15007.662,85.0786,10.4618,27.993,6349.9213,11065.72,0.0982,0.2025,50.0
train,vfw,1,640,75,13899.7604,75.0077,39.0362,24.5054,4685.3571,9881.8213,0.0169,0.3333,50.0
train,vfw,1,256,40,10085.0731,39.9517,38.2373,49.3769,1937.792,9156.0497,0.1049,0.7994,48.0
train,vfw,1,1024,70,13395.3109,69.9435,29.2872,24.0034,4643.6913,10502.5124,0.0436,0.3997,50.0
train,vfw,4,1024,90,15549.8689,90.0837,11.1752,28.0414,6714.532,11118.7966,0.0701,0.1361,50.0
train,vfw,3,512,70,13388.5844,70.0087,8.8868,25.3203,4662.1657,9961.4231,0.0842,0.4,50.0
train,vfw,2,896,50,11232.6768,50.0069,15.0721,25.2829,3351.6791,10301.5611,0.0544,0.6663,50.0
train,vfw,4,896,50,11167.8427,50.0297,5.8517,27.805,2833.9183,9211.1054,0.2464,0.667,50.0
train,vfw,3,256,99999,18940.0444,126.8299,20.2741,48.9464,6589.0444,7331.2444,0.0014,0.0,50.0
train,vfw,1,1024,25,8468.8342,24.9881,19.3336,23.7304,709.912,8923.9958,0.0876,0.9992,50.0
train,vfw,1,1024,35,9564.2045,34.9855,21.7618,23.8232,1750.262,9403.8292,0.0778,0.866,50.0
train,vfw,2,256,99999,18965.0513,126.9634,30.6874,51.0253,6815.1576,7802.3064,0.0015,0.0,50.0
train,vfw,1,384,45,10597.8006,44.9677,35.4316,36.6956,1672.5494,9126.4829,0.0358,0.733,49.0
train,vfw,3,640,50,11231.5022,50.0062,9.8134,25.1752,2968.6308,9449.241,0.1403,0.6665,50.0
train,vfw,4,384,35,9456.841,34.9819,6.1734,40.6661,988.2337,7271.0128,0.103,0.866,50.0
train,vfw,2,640,90,15559.2217,89.952,20.3022,25.2293,6146.9315,10443.8635,0.0156,0.1333,50.0
train,vfw,4,640,65,12747.6602,64.9814,9.7026,28.2339,3819.2915,8653.1799,0.1096,0.4667,50.0
train,vfw,4,1024,70,13377.469,70.0626,7.9096,28.2035,4946.4208,10567.0725,0.1823,0.4017,50.0
train,vfw,3,640,60,12304.3748,59.9991,9.9846,25.2027,3060.3084,8946.7293,0.1086,0.5332,50.0
train,vfw,1,1024,70,13397.2095,69.9309,28.4798,24.092,5094.9931,10325.9249,0.0436,0.3997,50.0
train,vfw,4,512,40,9975.3533,39.9888,7.3251,27.6664,1897.1166,6828.387,0.1203,0.7994,50.0
train,vfw,2,640,100,16639.2217,99.9503,22.5253,25.3344,7511.4269,11318.2567,0.0142,0.0,50.0
train,vfw,1,256,70,13329.0345,69.831,44.8349,49.0217,4095.8594,9508.1096,0.0435,0.3997,49.0
train,vfw,2,640,25,8512.3185,24.9912,9.7925,24.5665,381.2,8641.0513,0.0249,0.9998,50.0
train,vfw,3,896,70,13382.3506,70.0137,10.1336,26.0154,4568.8878,10673.382,0.125,0.3998,50.0
train,vfw,1,640,99999,18985.8768,126.9639,56.2128,23.2711,9448.6164,11049.3748,0.0013,0.0,50.0
train,vfw,4,1024,95,16097.7963,95.0845,10.7139,28.0563,7047.5001,11129.4859,0.0421,0.0697,50.0
train,vfw,1,1024,85,15027.2995,84.8876,32.5969,23.938,5652.2018,10279.0029,0.029,0.1998,50.0
train,vfw,2,1024,55,11773.4692,55.0009,14.1018,25.8848,3783.5099,10470.7095,0.0653,0.5995,50.0
train,vfw,4,640,75,13863.5076,75.0176,9.9417,28.2663,5301.4007,10038.9649,0.0824,0.3336,50.0
train,vfw,2,896,45,10688.7879,44.9918,14.1639,25.3523,2378.5756,9598.8901,0.0584,0.7329,50.0
train,vfw,3,896,70,13384.4348,70.0017,11.0256,25.8434,4099.1688,9666.4829,0.1977,0.3998,50.0
train,vfw,2,640,95,16102.6445,94.9639,18.075,25.6238,6985.9056,11019.7341,0.0149,0.0667,50.0
